,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
795,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-04,2016-04-01,98.1,98.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
796,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-05,2016-05-01,98.2,98.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
797,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-06,2016-06-01,98.1,98.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
798,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-07,2016-07-01,97.9,97.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
799,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-08,2016-08-01,97.9,97.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
800,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-09,2016-09-01,98.0,98.0,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
801,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-10,2016-10-01,98.6,98.6,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
802,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-11,2016-11-01,98.6,98.6,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
803,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2016-12,2016-12-01,98.4,98.4,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
804,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-01,2017-01-01,98.2,98.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
805,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-02,2017-02-01,98.1,98.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
806,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-03,2017-03-01,98.1,98.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
807,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-04,2017-04-01,98.5,98.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
808,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-05,2017-05-01,98.6,98.6,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
809,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-06,2017-06-01,98.5,98.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
810,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-07,2017-07-01,98.3,98.3,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
811,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-08,2017-08-01,98.5,98.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
812,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-09,2017-09-01,98.8,98.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
813,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-10,2017-10-01,98.8,98.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
814,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-11,2017-11-01,99.1,99.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
815,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2017-12,2017-12-01,99.4,99.4,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
816,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-01,2018-01-01,99.5,99.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
817,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-02,2018-02-01,99.5,99.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
818,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-03,2018-03-01,99.2,99.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
819,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-04,2018-04-01,99.1,99.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
820,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-05,2018-05-01,99.3,99.3,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
821,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-06,2018-06-01,99.2,99.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
822,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-07,2018-07-01,99.2,99.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
823,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-08,2018-08-01,99.8,99.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
824,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-09,2018-09-01,99.9,99.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
825,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-10,2018-10-01,100.2,100.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
826,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-11,2018-11-01,100.0,100.0,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
827,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2018-12,2018-12-01,99.7,99.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
828,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-01,2019-01-01,99.7,99.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
829,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-02,2019-02-01,99.7,99.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
830,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-03,2019-03-01,99.7,99.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
831,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-04,2019-04-01,100.0,100.0,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
832,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-05,2019-05-01,100.0,100.0,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
833,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-06,2019-06-01,99.8,99.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
834,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-07,2019-07-01,99.8,99.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
835,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-08,2019-08-01,100.0,100.0,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
836,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-09,2019-09-01,100.1,100.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
837,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-10,2019-10-01,100.4,100.4,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
838,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-11,2019-11-01,100.5,100.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
839,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2019-12,2019-12-01,100.5,100.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
840,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-01,2020-01-01,100.5,100.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
841,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-02,2020-02-01,100.3,100.3,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
842,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-03,2020-03-01,100.3,100.3,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
843,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-04,2020-04-01,100.2,100.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
844,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-05,2020-05-01,100.1,100.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
845,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-06,2020-06-01,99.9,99.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
846,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-07,2020-07-01,100.0,100.0,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
847,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-08,2020-08-01,100.1,100.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
848,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-09,2020-09-01,99.9,99.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
849,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-10,2020-10-01,99.8,99.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
850,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-11,2020-11-01,99.5,99.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
851,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2020-12,2020-12-01,99.3,99.3,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
852,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-01,2021-01-01,99.8,99.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
853,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-02,2021-02-01,99.8,99.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
854,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-03,2021-03-01,99.9,99.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
855,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-04,2021-04-01,99.1,99.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
856,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-05,2021-05-01,99.4,99.4,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
857,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-06,2021-06-01,99.5,99.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
858,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-07,2021-07-01,99.7,99.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
859,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-08,2021-08-01,99.7,99.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
860,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-09,2021-09-01,100.1,100.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
861,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-10,2021-10-01,99.9,99.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
862,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-11,2021-11-01,100.1,100.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
863,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2021-12,2021-12-01,100.1,100.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
864,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-01,2022-01-01,100.3,100.3,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
865,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-02,2022-02-01,100.7,100.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
866,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-03,2022-03-01,101.1,101.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
867,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-04,2022-04-01,101.5,101.5,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
868,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-05,2022-05-01,101.8,101.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
869,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-06,2022-06-01,101.8,101.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
870,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-07,2022-07-01,102.3,102.3,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
871,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-08,2022-08-01,102.7,102.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
872,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-09,2022-09-01,103.1,103.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
873,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-10,2022-10-01,103.7,103.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
874,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-11,2022-11-01,103.9,103.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
875,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2022-12,2022-12-01,104.1,104.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
876,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-01,2023-01-01,104.7,104.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
877,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-02,2023-02-01,104.0,104.0,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
878,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-03,2023-03-01,104.4,104.4,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
879,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-04,2023-04-01,105.1,105.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
880,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-05,2023-05-01,105.1,105.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
881,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-06,2023-06-01,105.2,105.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
882,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-07,2023-07-01,105.7,105.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
883,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-08,2023-08-01,105.9,105.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
884,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-09,2023-09-01,106.2,106.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
885,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-10,2023-10-01,107.1,107.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
886,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-11,2023-11-01,106.9,106.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
887,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2023-12,2023-12-01,106.8,106.8,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
888,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2024-01,2024-01-01,106.9,106.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
889,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2024-02,2024-02-01,106.9,106.9,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
890,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2024-03,2024-03-01,107.2,107.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
891,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2024-04,2024-04-01,107.7,107.7,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
892,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2024-05,2024-05-01,108.1,108.1,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
893,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2024-06,2024-06-01,108.2,108.2,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
